i,j,sim
9,33,0.09745604696437675
9,34,0.09996173692484275
9,35,0.09817187412342193
9,36,0.09840159439680239
9,37,0.08054813595891441
9,38,0.07893279211667506
9,39,0.08420972921485881
9,40,0.09034186997618646
9,41,0.0890374223254561
9,42,0.09008956207635777
9,43,0.08054813595891441
9,44,0.08522344452840117
9,45,0.08807711108701699
9,46,0.08522344452840117
9,47,0.07946621129416126
9,48,0.0799335408632997
9,49,0.09755727902780723
10,11,1.0
10,12,1.0
10,13,0.9059931642485096
10,14,1.0
10,15,0.7655174806233216
4,49,0.10421750945345243
14,34,0.10708344325776309
24,43,0.3985987922952249
31,40,0.5112337968573997
31,41,0.5572936664647821
31,42,0.39131344324483286
14,35,0.10493333661249761
14,36,0.10522831867111018
14,37,0.08507282190038024
14,38,0.08320898046823416
14,39,0.0890926236396551
14,40,0.09599713649976688
14,41,0.09452950918966385
5,6,0.6758068156185013
31,43,0.6686492798029186
31,44,0.3788359887842607
31,45,0.4909496437900917
31,46,0.40771758431256866
5,7,0.9674445157046954
5,8,0.9059931642485096
5,9,0.9714188500914102
5,10,0.9059931642485096
5,11,0.9059931642485096
5,12,0.9059931642485096
5,13,1.0
5,14,0.9059931642485096
5,15,0.7217337962442159
24,44,0.6766761658760363
24,45,0.6169617116912508
24,46,0.7796460743899682
24,47,0.4401687167203241
24,48,0.447098681001749
24,49,0.5157753497714747
25,26,0.5179841522800391
25,27,0.7969030989208279
25,28,0.7969030989208279
25,29,0.3814905711474015
25,30,0.5141847121871871
25,31,0.3969133983690603
25,32,0.7092972730388133
25,33,0.3586840854852182
25,34,0.3845932018130567
25,35,0.5237618897359154
25,36,0.3650578019110348
25,37,0.6185301064415789
25,38,0.2804403332336901
25,39,0.5437813040217128
25,40,0.6445367850174435
25,41,0.667555923596846
25,42,0.5358224467752356
25,43,0.6191691918576914
25,44,0.501307397181596
25,45,0.39386496178769004
25,46,0.530188992709904
25,47,0.49425980618908866
25,48,0.49890604368029434
25,49,0.574164013095402
31,47,0.37294826766082606
31,48,0.6282709168386527
31,49,0.5059931197223744
32,33,0.45009989629070174
32,34,0.4902015925112044
32,35,0.6696935968350284
32,36,0.46137803798942834
32,37,0.8017850392133063
32,38,0.3381503061808483
32,39,0.6845293154728789
32,40,0.8363929349777088
32,41,0.6082601420386123
32,42,0.7038773612095747
32,43,0.577732397566991
32,44,0.636052214249047
32,45,0.49616666678313026
32,46,0.6740499404219991
32,47,0.6756568469241071
32,48,0.636749511004217
32,49,0.7499780236137337
33,34,0.6282616863327584
33,35,0.5180150137710484
33,36,0.6926713329814492
33,37,0.45252451926011067
33,38,0.2810293417281806
33,39,0.37377058022858467
33,40,0.5132935942865336
33,41,0.590219215633094
33,42,0.3584181061959348
33,43,0.31138554149710296
33,44,0.34167004641748244
33,45,0.6264774272301203
33,46,0.36434513022053316
33,47,0.5212272890255537
33,48,0.3449881129814813
33,49,0.4552517984354463
34,35,0.40828039794167836
34,36,0.6280441359896283
